id,community,street,average_price,build_time,floor,room_shape,latitude,longitude,distance,school_num,bus_num,shop_num,hospital_num,work_num,subway_num
930,天赐良园,通州-北关 西富河园6号,44048,2000,高层(共6层),2室2厅,39.931934,116.646062,20727.7,27,12,0,4,2,1
922,上林溪,海淀-上地 安宁庄东路,70689,2010,高层(共10层),3室2厅,40.041169,116.321306,15699.4,22,21,2,13,49,1
926,八角北路小区,石景山-八角 石景山八角北路,45416,2014,低层(共9层),2室1厅,39.91896,116.205016,16975.8,49,21,3,26,23,1
929,巴克寓所,通州-果园 果园站南500米,34579,2005,高层(共6层),4室2厅,39.896192,116.652954,21338.0,24,22,3,22,4,1
925,天露园一区,昌平-回龙观 龙禧三街北侧,36019,2008,高层(共6层),2室2厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
928,中海瓦尔登湖,昌平-北七家 京昌高速第九出口定泗路(沙河水库南侧),32629,2008,共2层,5室3厅,40.13893,116.340771,25475.2,2,0,0,0,0,0
932,观音寺新区,大兴-黄村 黄村观音寺新区,33789,1997,高层(共6层),3室2厅,39.735299,116.355421,20407.9,19,9,9,18,3,0
912,青塔春园,丰台-青塔 青塔春园位于丰台区玉泉路与大成路的交叉口,45545,2002,低层(共8层),3室2厅,39.896642,116.262532,12238.3,19,11,2,19,12,0
918,早安方庄,丰台-方庄 左安门外紫芳路9号院,47563,2002,高层(共22层),2室1厅,39.872075,116.450398,6200.8,20,9,0,26,15,1
933,东后河沿,崇文-崇文门 崇文门地铁口向东300米,78125,1999,中层(共15层),3室2厅,39.907086,116.428209,2244.5,40,21,11,48,50,2
913,中海瓦尔登湖,昌平-北七家 京昌高速第九出口定泗路(沙河水库南侧),32629,2008,共2层,5室3厅,40.13893,116.340771,25475.2,2,0,0,0,0,0
931,怡然嘉园25号院,丰台-马家堡 大红门西路西马厂,31496,2004,低层(共6层),3室1厅,39.846826,116.392564,7643.1,20,12,3,18,11,1
911,德宝新园,西城-西直门 新兴东巷,80000,2000,高层(共6层),3室1厅,39.94746,116.359764,5220.6,46,19,5,37,48,2
937,双榆树北路6号院,海淀-双榆树 双榆树北路6号院,84229,1989,高层(共6层),2室1厅,39.977501,116.336555,9019.8,49,15,11,25,47,2
941,龙腾苑二区,昌平-回龙观 回龙观北郊农场桥东5000米路南,46948,2003,中层(共6层),2室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
944,金色漫香苑,昌平-北七家 北亚花园东侧,37652,2013,高层(共8层),2室1厅,40.136623,116.428559,24731.9,4,4,1,3,1,0
948,天鹅湾平层,朝阳-朝青 朝阳北路与朝阳路之间，黄杉木店路的东侧,60388,2008,中层(共23层),3室2厅,39.932671,116.535726,11403.5,10,9,0,16,5,0
945,潭墅苑,门头沟-大峪 石门营环岛南1000米处,32213,10,共3层,3室2厅,39.898129,116.116959,24555.4,4,8,0,1,4,0
947,旭辉26街区,顺义-顺义城 顺义区15号线南法信地铁站,32894,2016,中层(共9层),2室2厅,40.126955,116.607481,29252.3,1,11,0,2,6,0
946,西屋国际公寓,海淀-中关村 苏州街12号,55026,2002,中层(共22层),3室1厅,39.986702,116.31284,11133.3,43,14,10,32,49,1
943,金蝉北里,朝阳-垡头 东四环垡头,37777,1997,高层(共7层),1室1厅,39.877772,116.53897,12235.7,2,4,4,10,1,0
950,逸盛阁,朝阳-工体 工体北路新东路,68807,2011,低层(共21层),3室2厅,39.936121,116.453522,4832.0,23,12,35,49,49,0
949,首创公园城,顺义-顺义城 板桥西口昌金路与白良路交叉口,21190,2015,中层(共16层),2室2厅,40.216549,116.519217,34934.8,0,3,0,0,0,0
953,龙湖·双珑原著,朝阳-望京 朝阳区京密路与顺黄路交叉口往西1200米,54736,2015,共4层,5室3厅,40.003081,116.486588,12061.3,23,15,6,31,49,1
942,西豪逸景,宣武-广安门 广外大街小马厂路1号院,72826,2004,低层(共28层),2室1厅,39.898835,116.348396,5072.0,26,14,4,17,30,2
954,林肯公寓,大兴-亦庄 东五环BDA北环东路,48648,2011,高层(共11层),3室2厅,39.80328,116.50213,14982.6,21,27,1,21,9,0
955,霍营小区,"昌平-霍营 东小口镇,霍营地铁附近",46979,1994,高层(共6层),2室1厅,40.083036,116.36602,18962.8,28,22,3,37,8,2
951,锦秋知春,海淀-知春路 知春路6号(蓟门桥往北，知春路东口),75793,14,高层(共11层),6室2厅,39.981945,116.355761,8504.2,46,13,1,20,38,2
940,顺驰蓝调国际,丰台-菜户营 西二环菜户营桥往西1500米西北角，莲花河东岸‎,65227,2007,低层(共20层),2室2厅,39.879124,116.354172,5829.5,35,14,0,21,28,0
956,豪景佳苑,海淀-知春路 北京市海淀区海淀黄庄地铁站东南口往东30米,64385,1999,高层(共22层),2室2厅,39.982301,116.323948,10127.7,46,12,9,30,47,1
957,农科院小区,海淀-皂君庙 中关村南大街12号院,97402,1985,共5层,1室1厅,39.963603,116.338038,7799.6,50,8,2,24,48,1
936,真武庙二里小区,西城-复兴门 真武庙二里小区,93877,1990,高层(共20层),2室1厅,39.910703,116.351223,4526.6,38,15,5,37,33,2
938,苹果社区,朝阳-双井 百子湾路32号院,78076,2005,低层(共22层),2室1厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
964,天赐良园,通州-北关 西富河园6号,44048,2000,高层(共6层),2室2厅,39.931934,116.646062,20727.7,27,12,0,4,2,1
963,巴克寓所,通州-果园 果园站南500米,34579,2005,高层(共6层),4室2厅,39.896192,116.652954,21338.0,24,22,3,22,4,1
966,怡然嘉园25号院,丰台-马家堡 大红门西路西马厂,31496,2004,低层(共6层),3室1厅,39.846826,116.392564,7643.1,20,12,3,18,11,1
968,东后河沿,崇文-崇文门 崇文门地铁口向东300米,78125,1999,中层(共15层),3室2厅,39.907086,116.428209,2244.5,40,21,11,48,50,2
970,芳星园二区,丰台-方庄 丰台方庄芳星园二区甲3号院,59480,1995,高层(共14层),2室1厅,39.871213,116.442765,5885.9,24,19,1,33,25,1
975,顺驰蓝调国际,丰台-菜户营 西二环菜户营桥往西1500米西北角，莲花河东岸‎,65227,2007,低层(共20层),2室2厅,39.879124,116.354172,5829.5,35,14,0,21,28,0
973,苹果社区,朝阳-双井 百子湾路32号院,78076,2005,低层(共22层),2室1厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
971,真武庙二里小区,西城-复兴门 真武庙二里小区,93877,1990,高层(共20层),2室1厅,39.910703,116.351223,4526.6,38,15,5,37,33,2
969,文体路甲3号院,丰台-北大地 北大地,42128,2000,中层(共24层),3室1厅,39.860101,116.289322,11532.5,32,8,3,20,12,0
978,金蝉北里,朝阳-垡头 东四环垡头,37777,1997,高层(共7层),1室1厅,39.877772,116.53897,12235.7,2,4,4,10,1,0
972,双榆树北路6号院,海淀-双榆树 双榆树北路6号院,84229,1989,高层(共6层),2室1厅,39.977501,116.336555,9019.8,49,15,11,25,47,2
974,慧时欣园二期(都市绿洲),丰台-赵公口 赵公口桥南800,52845,2006,中层(共25层),2室2厅,39.861518,116.420178,6105.0,40,14,2,16,22,1
980,潭墅苑,门头沟-大峪 石门营环岛南1000米处,32213,10,共3层,3室2厅,39.898129,116.116959,24555.4,4,8,0,1,4,0
976,龙腾苑二区,昌平-回龙观 回龙观北郊农场桥东5000米路南,46948,2003,中层(共6层),2室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
979,金色漫香苑,昌平-北七家 北亚花园东侧,37652,2013,高层(共8层),2室1厅,40.136623,116.428559,24731.9,4,4,1,3,1,0
959,棕榈泉国际公寓,朝阳-朝阳公园 朝阳公园南路8号,85843,2003,低层(共33层),2室2厅,39.938391,116.486895,7531.9,21,7,3,34,8,0
962,中海瓦尔登湖,昌平-北七家 京昌高速第九出口定泗路(沙河水库南侧),32629,2008,共2层,5室3厅,40.13893,116.340771,25475.2,2,0,0,0,0,0
981,西屋国际公寓,海淀-中关村 苏州街12号,55026,2002,中层(共22层),3室1厅,39.986702,116.31284,11133.3,43,14,10,32,49,1
967,观音寺新区,大兴-黄村 黄村观音寺新区,33789,1997,高层(共6层),3室2厅,39.735299,116.355421,20407.9,19,9,9,18,3,0
960,鼎立水岸家园,丰台-右安门外 右安门外大街鼎立水岸家园,53743,2008,低层(共21层),2室2厅,39.874159,116.377921,5057.0,28,11,6,24,14,1
1004,金蝉北里,朝阳-垡头 东四环垡头,37777,1997,高层(共7层),1室1厅,39.877772,116.53897,12235.7,2,4,4,10,1,0
1005,金色漫香苑,昌平-北七家 北亚花园东侧,37652,2013,高层(共8层),2室1厅,40.136623,116.428559,24731.9,4,4,1,3,1,0
985,逸盛阁,朝阳-工体 工体北路新东路,68807,2011,低层(共21层),3室2厅,39.936121,116.453522,4832.0,23,12,35,49,49,0
989,林肯公寓,大兴-亦庄 东五环BDA北环东路,48648,2011,高层(共11层),3室2厅,39.80328,116.50213,14982.6,21,27,1,21,9,0
991,豪景佳苑,海淀-知春路 北京市海淀区海淀黄庄地铁站东南口往东30米,64385,1999,高层(共22层),2室2厅,39.982301,116.323948,10127.7,46,12,9,30,47,1
990,霍营小区,"昌平-霍营 东小口镇,霍营地铁附近",46979,1994,高层(共6层),2室1厅,40.083036,116.36602,18962.8,28,22,3,37,8,2
996,紫金长安,海淀-五棵松 玉渊潭乡五棵松西翠路17号,97287,2006,中层(共17层),3室2厅,39.923797,116.288415,9905.6,24,15,7,24,16,0
992,农科院小区,海淀-皂君庙 中关村南大街12号院,97402,1985,共5层,1室1厅,39.963603,116.338038,7799.6,50,8,2,24,48,1
997,和义东里二区,丰台-和义 和义东里,43297,1995,中层(共6层),2室1厅,39.841938,116.25837,14846.8,10,9,0,2,0,0
999,龙腾苑二区,昌平-回龙观 回龙观北郊农场桥东5000米路南,46948,2003,中层(共6层),2室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
998,华远裘马四季,门头沟-大峪 门头沟路与增产路交汇处,57894,2015,中层(共24层),4室2厅,39.942104,116.109708,25274.4,20,10,6,22,5,0
995,沿海赛洛城,朝阳-百子湾 朝阳区百子湾东里沿海赛洛城202-7底商,59949,2007,高层(共8层),3室2厅,39.90449,116.50977,9096.8,32,12,4,14,37,1
1000,康乐里,宣武-长椿街 储库营胡同,92957,2001,中层(共16层),2室1厅,39.903012,116.375996,2735.3,42,14,7,46,43,2
1003,西豪逸景,宣武-广安门 广外大街小马厂路1号院,72826,2004,低层(共28层),2室1厅,39.898835,116.348396,5072.0,26,14,4,17,30,2
1002,金色漫香郡,大兴-黄村 南六环与中轴路交汇口西南角,35714,2012,高层(共9层),3室2厅,39.720371,116.384186,21707.8,8,3,0,5,0,0
993,棕榈泉国际公寓,朝阳-朝阳公园 朝阳公园南路8号,85843,2003,低层(共33层),2室2厅,39.938391,116.486895,7531.9,21,7,3,34,8,0
987,长安新城,丰台-青塔 丰台区大成南里，西四环外800米,46354,2005,低层(共17层),2室2厅,39.892646,116.267997,11864.4,16,11,2,20,9,0
983,天鹅湾平层,朝阳-朝青 朝阳北路与朝阳路之间，黄杉木店路的东侧,60388,2008,中层(共23层),3室2厅,39.932671,116.535726,11403.5,10,9,0,16,5,0
984,首创公园城,顺义-顺义城 板桥西口昌金路与白良路交叉口,21190,2015,中层(共16层),2室2厅,40.216549,116.519217,34934.8,0,3,0,0,0,0
994,鼎立水岸家园,丰台-右安门外 右安门外大街鼎立水岸家园,53743,2008,低层(共21层),2室2厅,39.874159,116.377921,5057.0,28,11,6,24,14,1
1010,西屋国际公寓,海淀-中关村 苏州街12号,55026,2002,中层(共22层),3室1厅,39.986702,116.31284,11133.3,43,14,10,32,49,1
1012,冠城·名敦道,崇文- 崇文东二环广渠门桥东南角,90697,2009,高层(共20层),2室2厅,39.888918,116.455058,5232.6,38,12,3,28,14,0
1013,恒昌花园小区,宣武-广安门 红居街7号,59976,1999,高层(共28层),3室2厅,39.893631,116.343901,5650.3,37,13,9,25,27,2
1018,燕灵小区,周边-燕郊 930的第一站,28750,2007,高层(共6层),1室,39.999093,116.409003,9360.4,27,11,7,11,49,1
1017,苹果社区,朝阳-双井 百子湾路32号院,74534,2005,高层(共31层),3室2厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
1014,旭辉26街区,顺义-顺义城 顺义区15号线南法信地铁站,32894,2016,中层(共9层),2室2厅,40.126955,116.607481,29252.3,1,11,0,2,6,0
1019,保利垄上,昌平-小汤山 小汤山镇(北六环61出口西北侧)立汤路9号‎,21939,2007,共3层,5室3厅,40.167934,116.398475,28128.9,2,3,0,1,0,0
1016,首创公园城,顺义-顺义城 板桥西口昌金路与白良路交叉口,21190,2015,中层(共16层),2室2厅,40.216549,116.519217,34934.8,0,3,0,0,0,0
1020,逸盛阁,朝阳-工体 工体北路新东路,68807,2011,低层(共21层),3室2厅,39.936121,116.453522,4832.0,23,12,34,49,49,0
1022,长安新城,丰台-青塔 丰台区大成南里，西四环外800米,46354,2005,低层(共17层),2室2厅,39.892646,116.267997,11864.4,16,11,2,20,9,0
1024,北蜂窝路5号院,海淀-军博 北蜂窝路5号,105376,2009,中层(共16层),2室1厅,39.910114,116.33395,5999.2,21,15,4,21,38,1
1027,霍营小区,"昌平-霍营 东小口镇,霍营地铁附近",46979,1994,高层(共6层),2室1厅,40.083036,116.36602,18962.8,28,22,3,37,8,2
1023,荣丰2008,宣武-广安门 广安门外大街305号,97184,2008,高层(共20层),1室1厅,39.899662,116.342212,5539.3,30,12,5,28,29,3
1026,林肯公寓,大兴-亦庄 东五环BDA北环东路,48648,2011,高层(共11层),3室2厅,39.80328,116.50213,14982.6,21,27,1,21,9,0
1028,国锐金嵿,大兴-亦庄 荣华中路与荣京西街交汇处东南角,50724,2014,低层(共30层),4室2厅,39.80328,116.502085,14980.5,21,27,1,21,9,0
1029,建欣苑,丰台-大红门 大红门西路4号,46375,2007,低层(共6层),2室1厅,39.845285,116.401506,7754.9,17,14,2,12,10,2
1007,兴隆家园,朝阳-四惠 建国路29号,44100,2005,低层(共18层),3室2厅,39.919586,116.530731,10820.1,11,14,2,21,10,2
1009,潭墅苑,门头沟-大峪 石门营环岛南1000米处,32213,10,共3层,3室2厅,39.898129,116.116959,24555.4,4,8,0,1,4,0
1008,上地西里,海淀-上地 信息路，上地大厦西侧,72254,2000,高层(共6层),3室2厅,40.036435,116.317507,15383.4,25,15,1,15,50,0
1036,颐慧佳园,海淀-四季青 蓝靛厂南路西侧,89691,2005,低层(共9层),2室1厅,39.962464,116.29464,10713.8,27,7,10,29,35,1
1035,光大花园,海淀-万柳 万柳泉宗路2号,94591,2000,低层(共17层),4室2厅,39.970079,116.306966,10292.8,49,15,6,37,37,1
1033,棕榈泉国际公寓,朝阳-朝阳公园 朝阳公园南路8号,85843,2003,低层(共33层),2室2厅,39.938391,116.486895,7531.9,21,7,3,34,8,0
1040,龙湖香醍漫步,顺义-马坡 潮白河国家森林公园乔波滑雪馆北侧,33678,2010,共3层,4室2厅,40.206062,116.667888,39393.3,2,4,0,2,0,0
1041,群芳三园,通州-梨园 梨园城铁站南，幸福时光小区北侧,41698,1994,低层(共6层),2室1厅,39.886471,116.684716,24155.4,17,21,3,11,6,1
1039,高梁桥斜街乙40号院,海淀-皂君庙 海淀区,78571,1990,高层(共6层),2室1厅,39.966094,116.344359,7624.4,45,8,10,20,47,1
1042,紫金长安,海淀-五棵松 玉渊潭乡五棵松西翠路17号,97287,2006,中层(共17层),3室2厅,39.923797,116.288415,9905.6,24,15,7,24,16,0
1044,华远裘马四季,门头沟-大峪 门头沟路与增产路交汇处,57894,2015,中层(共24层),4室2厅,39.942104,116.109708,25274.4,20,10,6,22,5,0
1045,康乐里,宣武-长椿街 储库营胡同,92957,2001,中层(共16层),2室1厅,39.903012,116.375996,2735.3,42,14,7,46,43,2
1043,和义东里二区,丰台-和义 和义东里,43297,1995,中层(共6层),2室1厅,39.841938,116.25837,14846.8,10,9,0,2,0,0
1048,金色漫香郡,大兴-黄村 南六环与中轴路交汇口西南角,35714,2012,高层(共9层),3室2厅,39.720371,116.384186,21707.8,8,3,0,5,0,0
1050,兴隆家园,朝阳-四惠 建国路29号,44100,2005,低层(共18层),3室2厅,39.919586,116.530731,10820.1,11,14,2,21,10,2
1047,T3空间,顺义-后沙峪 后沙峪镇北京方塘西侧6号院,27586,2015,低层(共8层),3室1厅,40.111767,116.551449,25226.9,12,21,4,7,4,0
1053,冠城·名敦道,崇文- 崇文东二环广渠门桥东南角,90697,2009,高层(共20层),2室2厅,39.888918,116.455058,5232.6,38,12,3,28,14,0
1051,上地西里,海淀-上地 信息路，上地大厦西侧,72254,2000,高层(共6层),3室2厅,40.036435,116.317507,15383.4,25,15,1,15,50,0
1031,豪景佳苑,海淀-知春路 北京市海淀区海淀黄庄地铁站东南口往东30米,64385,1999,高层(共22层),2室2厅,39.982301,116.323948,10127.7,46,12,9,30,47,1
1034,K2·海棠湾,通州-梨园 梨园镇云景东路以东,54098,2011,中层(共27层),2室1厅,39.886471,116.684716,24155.4,17,21,3,11,6,1
1032,农科院小区,海淀-皂君庙 中关村南大街12号院,97402,1985,共5层,1室1厅,39.963603,116.338038,7799.6,50,8,2,24,48,1
1059,荣丰2008,宣武-广安门 广安门外大街305号,97184,2008,高层(共20层),1室1厅,39.899662,116.342212,5539.3,30,12,5,28,29,3
1060,北蜂窝路5号院,海淀-军博 北蜂窝路5号,105376,2009,中层(共16层),2室1厅,39.910114,116.33395,5999.2,21,15,4,21,38,1
1058,保利垄上,昌平-小汤山 小汤山镇(北六环61出口西北侧)立汤路9号‎,21939,2007,共3层,5室3厅,40.167934,116.398475,28128.9,2,3,0,1,0,0
1061,国锐金嵿,大兴-亦庄 荣华中路与荣京西街交汇处东南角,50724,2014,低层(共30层),4室2厅,39.80328,116.502085,14980.5,21,27,1,21,9,0
1062,建欣苑,丰台-大红门 大红门西路4号,46375,2007,低层(共6层),2室1厅,39.845285,116.401506,7754.9,17,14,2,12,10,2
1064,K2·海棠湾,通州-梨园 梨园镇云景东路以东,54098,2011,中层(共27层),2室1厅,39.886471,116.684716,24155.4,17,21,3,11,6,1
1066,高梁桥斜街乙40号院,海淀-皂君庙 海淀区,78571,1990,高层(共6层),2室1厅,39.966094,116.344359,7624.4,45,8,10,20,47,1
1065,光大花园,海淀-万柳 万柳泉宗路2号,94591,2000,低层(共17层),4室2厅,39.970079,116.306966,10292.8,49,15,6,37,37,1
1063,汇豪山水华府,房山-窦店 房山窦店镇政府对面,16463,2010,低层(共6层),2室2厅,39.66241,116.07711,39610.3,4,6,3,5,1,0
1068,群芳三园,通州-梨园 梨园城铁站南，幸福时光小区北侧,41698,1994,低层(共6层),2室1厅,39.886471,116.684716,24155.4,17,21,3,11,6,1
1072,UHN国际村,朝阳-三元桥 西坝河东里2号院,70485,2008,低层(共32层),3室2厅,39.974967,116.458177,8111.3,27,13,4,18,34,1
1074,碧水庄园三期,昌平-回龙观 京昌高速沙河第20出口,76923,2008,共3层,8室3厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
1076,后现代城,朝阳-百子湾 百子湾路16号,75112,2004,低层(共20层),1室1厅,39.905308,116.493649,7721.9,15,9,1,19,44,2
1077,金隅大成时代中心,丰台-青塔 西四环五棵松桥南西四环与大成路交汇处,34198,2016,中层(共27层),1室2厅,39.903675,116.274817,11090.2,22,23,0,17,12,0
1070,世方豪庭,朝阳-三元桥 朝阳区新源里16号,50517,2000,中层(共20层),3室2厅,39.95392,116.458288,6336.7,26,11,9,22,40,0
1057,燕灵小区,周边-燕郊 930的第一站,28750,2007,高层(共6层),1室,39.999093,116.409003,9360.4,27,11,7,11,49,1
1055,美景东方,朝阳-华威桥 华威桥东500米,54878,2005,高层(共25层),2室1厅,39.877057,116.467568,6870.9,26,21,4,26,37,2
1056,苹果社区,朝阳-双井 百子湾路32号院,74534,2005,高层(共31层),3室2厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
